,State,Total night minutes,Total intl minutes,Churn,NewCol,NewCol_calc
1864,MA,203.8,11.4,False,215.20000000000002,0
1865,MI,149.8,7.9,True,157.70000000000002,1
1866,TX,213.1,8.9,True,222.0,1
1867,NH,227.8,9.8,False,237.60000000000002,0
1868,MD,197.4,8.3,False,205.70000000000002,0
1869,MS,278.2,13.5,True,291.7,1
1870,AZ,227.5,8.0,False,235.5,0
1871,IN,243.6,5.5,False,249.1,0
1872,NY,323.5,8.1,False,331.6,0
1873,WI,194.3,12.0,False,206.3,0
1874,WV,185.4,4.9,False,190.3,0
1875,NY,181.5,11.4,False,192.9,0
1876,OK,236.1,8.1,False,244.2,0
1877,NC,235.4,9.7,False,245.1,0
1878,KY,204.4,11.5,True,215.9,1
1879,TX,201.6,9.4,False,211.0,0
1880,CT,255.5,14.8,True,270.3,1
1881,NE,235.5,7.7,True,243.2,1
1882,HI,198.8,12.9,False,211.70000000000002,0
1883,SC,184.5,11.1,False,195.6,0
1884,AK,192.4,12.3,False,204.70000000000002,0
1885,SD,164.7,12.7,False,177.39999999999998,0
1886,ID,217.2,5.5,False,222.7,0
1887,OK,167.7,14.7,True,182.39999999999998,1
1888,WA,84.8,12.0,False,96.8,0
1889,SD,171.5,10.3,True,181.8,1
1890,OH,85.8,10.3,False,96.1,0
1891,VA,310.5,10.3,False,320.8,0
1892,WI,143.2,9.9,True,153.1,1
1893,IN,273.2,8.9,True,282.09999999999997,1
1894,NM,256.3,10.2,False,266.5,0
1895,HI,208.0,10.1,False,218.1,0
1896,KY,257.2,9.9,False,267.09999999999997,0
1897,OH,281.1,12.9,False,294.0,0
1898,VT,223.9,7.4,True,231.3,1
1899,AZ,290.0,10.8,False,300.8,0
1900,VT,211.0,9.9,False,220.9,0
1901,MO,196.2,10.2,False,206.39999999999998,0
1902,AL,221.6,11.2,False,232.79999999999998,0
1903,NJ,193.2,14.0,True,207.2,1
1904,WA,130.0,14.5,True,144.5,1
1905,NY,221.0,7.0,False,228.0,0
1906,DC,144.4,10.9,False,155.3,0
1907,NE,211.6,9.8,False,221.4,0
1908,MA,309.2,12.8,False,322.0,0
1909,VT,201.7,12.1,False,213.79999999999998,0
1910,NM,256.7,6.5,False,263.2,0
1911,CO,220.1,8.2,False,228.29999999999998,0
1912,NH,221.2,10.4,True,231.6,1
1913,IL,187.4,5.5,False,192.9,0
1914,UT,134.1,9.9,False,144.0,0
1915,WV,301.7,6.5,False,308.2,0
1916,NJ,242.9,11.8,False,254.70000000000002,0
1917,NM,266.7,11.0,False,277.7,0
1918,ND,225.9,14.2,False,240.1,0
1919,WA,230.8,9.5,True,240.3,1
1920,NM,214.5,8.6,False,223.1,0
1921,DE,136.2,9.4,False,145.6,0
1922,GA,182.4,9.7,False,192.1,0
1923,HI,318.3,11.8,False,330.1,0
1924,CT,305.5,11.3,False,316.8,0
1925,NJ,247.5,9.8,False,257.3,0
1926,ME,196.2,9.8,False,206.0,0
1927,OK,150.3,15.3,False,165.60000000000002,0
1928,TN,141.1,11.2,False,152.29999999999998,0
1929,WY,260.6,11.6,False,272.20000000000005,0
1930,NY,214.0,10.9,False,224.9,0
1931,DE,120.3,7.8,False,128.1,0
1932,RI,315.0,8.6,False,323.6,0
1933,PA,229.1,10.0,True,239.1,1
1934,HI,202.8,8.7,True,211.5,1
1935,MD,244.7,13.6,True,258.3,1
1936,VA,188.6,11.4,False,200.0,0
1937,IN,99.0,12.1,False,111.1,0
1938,OR,254.4,6.8,False,261.2,0
1939,AZ,178.1,9.2,True,187.29999999999998,1
1940,WI,250.3,8.7,False,259.0,0
1941,VA,289.2,7.6,False,296.8,0
1942,MO,279.2,8.8,False,288.0,0
1943,NV,243.3,10.9,False,254.20000000000002,0
1944,HI,218.2,6.7,False,224.89999999999998,0
1945,WA,107.3,8.5,False,115.8,0
1946,IL,146.4,5.1,False,151.5,0
1947,IL,230.6,8.0,False,238.6,0
1948,LA,255.2,6.8,False,262.0,0
1949,WI,181.5,10.0,False,191.5,0
1950,TX,176.1,7.0,True,183.1,1
1951,MI,154.5,9.6,False,164.1,0
1952,NC,218.2,6.1,False,224.29999999999998,0
1953,WA,221.6,11.1,False,232.7,0
1954,ND,193.1,11.8,True,204.9,1
1955,NE,193.9,5.6,False,199.5,0
1956,MS,159.8,12.6,False,172.4,0
1957,KY,156.2,10.2,False,166.39999999999998,0
1958,RI,130.3,12.4,False,142.70000000000002,0
1959,NY,200.5,12.8,False,213.3,0
1960,TX,163.3,13.9,False,177.20000000000002,0
1961,DE,162.2,11.1,False,173.29999999999998,0
1962,NM,252.1,10.4,False,262.5,0
1963,RI,142.7,10.1,False,152.79999999999998,0
1964,MS,188.3,11.0,False,199.3,0
1965,NY,212.3,11.1,True,223.4,1
1966,NE,234.3,2.0,False,236.3,0
1967,WI,172.1,9.4,False,181.5,0
1968,KY,174.1,8.0,False,182.1,0
1969,SD,272.9,13.5,False,286.4,0
1970,VA,208.2,13.0,False,221.2,0
1971,KS,234.7,9.0,False,243.7,0
1972,ND,136.7,12.5,False,149.2,0
1973,CO,149.5,6.3,False,155.8,0
1974,KY,271.5,8.7,True,280.2,1
1975,WA,171.4,7.0,False,178.4,0
1976,NV,215.4,10.4,False,225.8,0
1977,SC,167.8,15.6,True,183.4,1
1978,RI,164.0,13.3,True,177.3,1
1979,ID,202.7,7.4,False,210.1,0
1980,KY,314.1,12.7,False,326.8,0
1981,ME,214.4,5.3,False,219.70000000000002,0
1982,SD,192.9,15.7,False,208.6,0
1983,SC,223.7,9.4,False,233.1,0
1984,TN,159.1,16.4,True,175.5,1
1985,MT,180.1,8.2,False,188.29999999999998,0
1986,WI,156.6,12.1,False,168.7,0
1987,AK,138.6,10.2,False,148.79999999999998,0
1988,AZ,212.5,12.1,False,224.6,0
1989,MT,226.5,12.0,False,238.5,0
1990,DE,229.9,12.4,False,242.3,0
1991,VA,179.4,12.6,False,192.0,0
1992,MA,183.9,7.6,False,191.5,0
1993,IN,214.0,4.5,False,218.5,0
1994,MD,98.2,10.6,False,108.8,0
1995,NV,215.5,11.7,False,227.2,0
1996,CO,185.3,7.6,False,192.9,0
1997,KS,165.8,13.1,False,178.9,0
1998,AR,171.7,9.7,False,181.39999999999998,0
1999,WY,159.0,10.9,False,169.9,0
2000,PA,192.4,10.1,False,202.5,0
2001,TX,214.2,10.7,True,224.89999999999998,1
2002,NY,258.2,12.9,False,271.09999999999997,0
2003,OR,189.9,13.0,False,202.9,0
2004,CA,245.2,17.8,False,263.0,0
2005,NY,196.9,11.1,False,208.0,0
2006,AR,210.5,6.6,False,217.1,0
2007,MI,188.5,6.2,False,194.7,0
2008,OK,95.0,11.9,False,106.9,0
2009,TX,178.7,8.3,False,187.0,0
2010,NC,170.9,12.7,False,183.6,0
2011,ID,192.0,9.3,False,201.3,0
2012,IL,160.7,6.1,False,166.79999999999998,0
2013,OR,163.2,10.8,False,174.0,0
2014,SD,183.4,13.7,False,197.1,0
2015,NE,145.2,13.8,False,159.0,0
2016,RI,177.4,9.2,False,186.6,0
2017,MD,192.6,9.5,False,202.1,0
2018,ID,203.9,7.5,False,211.4,0
2019,ME,149.4,11.1,False,160.5,0
2020,SD,217.0,5.2,False,222.2,0
2021,NY,199.3,11.1,False,210.4,0
2022,DE,172.9,10.6,False,183.5,0
2023,OK,189.5,13.4,False,202.9,0
2024,SC,161.3,12.6,False,173.9,0
2025,IN,180.9,13.4,False,194.3,0
2026,NV,256.1,14.1,False,270.20000000000005,0
2027,IL,227.6,10.8,False,238.4,0
2028,SD,303.5,8.7,True,312.2,1
2029,OK,180.9,14.4,True,195.3,1
2030,KS,154.2,11.8,False,166.0,0
2031,IA,207.2,11.4,False,218.6,0
2032,NJ,194.8,13.2,False,208.0,0
2033,NJ,250.7,10.4,True,261.09999999999997,1
2034,MT,328.5,14.6,False,343.1,0
2035,IA,212.9,8.7,False,221.6,0
2036,WA,133.4,8.0,False,141.4,0
2037,NE,158.6,6.7,False,165.29999999999998,0
2038,TX,257.5,10.1,True,267.6,1
2039,MS,192.5,10.6,False,203.1,0
2040,IA,269.9,9.7,False,279.59999999999997,0
2041,WI,151.1,9.9,False,161.0,0
2042,MT,181.1,11.2,False,192.29999999999998,0
2043,GA,162.9,6.4,False,169.3,0
2044,MT,212.8,10.0,False,222.8,0
2045,ND,101.8,13.6,False,115.39999999999999,0
2046,VT,248.9,11.1,False,260.0,0
2047,SD,220.6,12.2,False,232.79999999999998,0
2048,OH,244.1,9.6,False,253.7,0
2049,OH,212.9,7.0,False,219.9,0
2050,MT,244.4,7.5,False,251.9,0
2051,IL,219.0,8.2,False,227.2,0
2052,NV,214.3,9.7,False,224.0,0
2053,UT,102.0,13.0,False,115.0,0
2054,NH,120.0,7.1,False,127.1,0
2055,LA,142.1,13.5,False,155.6,0
2056,VT,196.9,13.3,False,210.20000000000002,0
2057,NY,228.7,11.5,False,240.2,0
2058,CT,279.8,12.1,False,291.90000000000003,0
2059,KS,257.6,8.9,True,266.5,1
2060,MI,225.1,7.3,False,232.4,0
2061,SD,117.6,10.3,False,127.89999999999999,0
2062,ME,220.4,10.3,False,230.70000000000002,0
2063,MD,253.1,10.1,False,263.2,0
2064,VA,232.4,9.2,False,241.6,0
2065,NJ,148.1,12.2,False,160.29999999999998,0
2066,TN,219.6,15.1,False,234.7,0
2067,DC,149.9,9.9,False,159.8,0
2068,DC,95.3,12.3,False,107.6,0
2069,OR,176.0,9.8,True,185.8,1
2070,RI,162.4,13.1,False,175.5,0
2071,AK,246.7,4.2,False,250.89999999999998,0
2072,WI,153.6,6.5,False,160.1,0
2073,IN,233.5,11.3,False,244.8,0
2074,MI,195.5,6.6,False,202.1,0
2075,ID,199.1,8.8,False,207.9,0
2076,NH,208.0,10.1,True,218.1,1
2077,MN,277.6,13.1,False,290.70000000000005,0
2078,AZ,89.7,4.3,False,94.0,0
2079,MN,237.4,13.1,False,250.5,0
2080,MO,236.0,11.9,False,247.9,0
2081,AL,287.6,10.1,False,297.70000000000005,0
2082,PA,222.8,9.8,False,232.60000000000002,0
2083,AK,155.6,8.3,False,163.9,0
2084,MS,214.4,8.8,False,223.20000000000002,0
2085,IA,215.6,11.1,False,226.7,0
2086,WY,228.3,12.6,False,240.9,0
2087,NE,214.7,11.1,False,225.79999999999998,0
2088,ND,157.6,16.4,False,174.0,0
2089,CT,224.1,11.1,False,235.2,0
2090,NC,140.1,10.6,False,150.7,0
2091,CT,149.2,7.5,False,156.7,0
2092,ND,205.7,10.8,False,216.5,0
2093,WA,176.4,12.9,False,189.3,0
2094,NV,175.8,11.0,False,186.8,0
2095,CO,153.6,13.3,False,166.9,0
2096,KS,118.0,16.1,False,134.1,0
2097,CO,189.3,9.8,False,199.10000000000002,0
2098,MO,184.4,9.8,False,194.20000000000002,0
2099,MA,263.3,10.1,True,273.40000000000003,1
2100,NY,132.8,13.3,False,146.10000000000002,0
2101,AK,206.0,6.9,False,212.9,0
2102,WI,179.6,12.7,False,192.29999999999998,0
2103,NH,214.7,9.7,True,224.39999999999998,1
2104,TN,157.0,10.9,False,167.9,0
2105,NY,154.0,9.6,False,163.6,0
2106,GA,218.8,13.6,True,232.4,1
2107,MN,227.0,10.1,True,237.1,1
2108,MI,169.3,9.5,False,178.8,0
2109,ID,160.0,12.6,False,172.6,0
2110,CT,188.2,10.2,False,198.39999999999998,0
2111,NC,329.3,14.4,False,343.7,0
2112,LA,161.1,12.2,True,173.29999999999998,1
2113,NJ,242.8,11.7,True,254.5,1
2114,TX,178.3,13.3,False,191.60000000000002,0
2115,CA,232.4,15.2,True,247.6,1
2116,MD,148.6,14.2,False,162.79999999999998,0
2117,WY,184.9,11.9,False,196.8,0
2118,TX,226.4,9.8,True,236.20000000000002,1
2119,CA,231.8,11.6,True,243.4,1
2120,UT,229.8,13.7,False,243.5,0
2121,WA,146.5,12.7,False,159.2,0
2122,MS,271.9,16.4,False,288.29999999999995,0
2123,OH,192.5,8.1,False,200.6,0
2124,KS,279.5,10.7,False,290.2,0
2125,RI,257.9,3.8,False,261.7,0
2126,IN,262.9,9.7,False,272.59999999999997,0
2127,VT,216.6,11.2,False,227.79999999999998,0
2128,MT,221.7,10.2,False,231.89999999999998,0
2129,CT,293.5,7.4,False,300.9,0
2130,NM,168.6,10.9,False,179.5,0
2131,OH,253.4,11.0,False,264.4,0
2132,GA,185.7,6.0,False,191.7,0
2133,MN,197.6,10.3,False,207.9,0
2134,CT,256.7,13.0,False,269.7,0
2135,AL,150.4,11.2,False,161.6,0
2136,WV,180.6,11.3,False,191.9,0
2137,NH,163.4,8.9,False,172.3,0
2138,WY,239.7,10.9,False,250.6,0
2139,VA,284.6,12.0,True,296.6,1
2140,VT,244.4,13.2,False,257.6,0
2141,OH,248.1,6.6,False,254.7,0
2142,MT,146.4,12.5,True,158.9,1
2143,MA,189.1,11.3,False,200.4,0
2144,VA,165.9,12.7,False,178.6,0
2145,NM,293.7,10.8,False,304.5,0
2146,AR,155.7,10.9,False,166.6,0
2147,NE,166.8,12.7,True,179.5,1
2148,WY,227.7,10.0,False,237.7,0
2149,IA,146.7,11.6,False,158.29999999999998,0
2150,SC,181.2,12.6,True,193.79999999999998,1
2151,NC,273.7,9.6,False,283.3,0
2152,HI,146.7,11.1,False,157.79999999999998,0
2153,UT,145.7,9.5,False,155.2,0
2154,WY,285.3,12.5,False,297.8,0
2155,AL,168.5,12.0,True,180.5,1
2156,VA,212.2,11.3,False,223.5,0
2157,WI,229.5,10.2,False,239.7,0
2158,FL,235.2,13.2,True,248.39999999999998,1
2159,KS,279.8,13.0,False,292.8,0
2160,NV,172.9,7.9,True,180.8,1
2161,NY,196.0,12.1,False,208.1,0
2162,VA,214.2,6.9,False,221.1,0
2163,KS,211.0,7.4,False,218.4,0
2164,NC,118.3,9.9,True,128.2,1
2165,MO,178.2,13.0,False,191.2,0
2166,ND,138.3,11.2,False,149.5,0
2167,CA,238.4,6.7,False,245.1,0
2168,WV,109.3,10.3,False,119.6,0
2169,IL,238.5,10.6,False,249.1,0
2170,NY,254.1,10.9,False,265.0,0
2171,NV,207.4,6.8,False,214.20000000000002,0
2172,AL,208.4,11.2,False,219.6,0
2173,KS,152.6,13.3,True,165.9,1
2174,ND,150.7,10.3,False,161.0,0
2175,OK,174.9,8.8,False,183.70000000000002,0
2176,UT,229.4,7.8,False,237.20000000000002,0
2177,OH,282.5,13.1,False,295.6,0
2178,WY,137.7,7.3,False,145.0,0
2179,NM,99.3,11.6,False,110.89999999999999,0
2180,AL,266.3,2.9,False,269.2,0
2181,DC,192.4,15.0,False,207.4,0
2182,ID,243.0,13.0,False,256.0,0
2183,AR,176.0,14.0,False,190.0,0
2184,ID,228.2,11.8,False,240.0,0
2185,TX,191.4,13.0,False,204.4,0
2186,NM,226.5,10.9,True,237.4,1
2187,WA,216.5,12.4,True,228.9,1
2188,UT,237.6,7.3,False,244.9,0
2189,RI,162.2,9.7,False,171.89999999999998,0
2190,NC,189.0,10.9,False,199.9,0
2191,RI,137.4,5.4,False,142.8,0
2192,NY,173.6,5.3,False,178.9,0
2193,TX,189.3,9.4,False,198.70000000000002,0
2194,DE,243.6,9.0,False,252.6,0
2195,MS,208.3,6.1,False,214.4,0
2196,OH,142.3,11.5,False,153.8,0
2197,LA,192.0,3.1,False,195.1,0
2198,FL,100.9,3.3,False,104.2,0
2199,WA,245.3,8.5,False,253.8,0
2200,WV,213.2,8.4,False,221.6,0
2201,NY,193.1,14.0,False,207.1,0
2202,NE,151.1,10.4,False,161.5,0
2203,PA,239.8,11.0,True,250.8,1
2204,MS,173.9,6.8,False,180.70000000000002,0
2205,IN,233.5,11.2,False,244.7,0
2206,VA,152.5,10.6,False,163.1,0
2207,MN,198.0,9.8,False,207.8,0
2208,DE,224.7,9.6,False,234.29999999999998,0
2209,OR,157.9,6.8,False,164.70000000000002,0
2210,UT,255.2,11.7,True,266.9,1
2211,CT,189.8,11.1,False,200.9,0
2212,AL,177.3,4.8,False,182.10000000000002,0
2213,TX,197.1,12.4,True,209.5,1
2214,CT,150.8,13.0,False,163.8,0
2215,MS,227.6,11.5,True,239.1,1
2216,AR,181.1,11.8,False,192.9,0
2217,CA,179.6,11.4,False,191.0,0
2218,MI,219.0,11.3,True,230.3,1
2219,WV,225.6,9.9,False,235.5,0
2220,DE,200.8,8.6,False,209.4,0
2221,FL,169.7,10.2,False,179.89999999999998,0
2222,AK,269.1,12.1,False,281.20000000000005,0
2223,ID,165.8,11.0,False,176.8,0
2224,OH,215.6,15.5,False,231.1,0
2225,NH,253.2,12.1,False,265.3,0
2226,MA,152.7,10.5,False,163.2,0
2227,SC,217.4,10.2,False,227.6,0
2228,OR,154.2,7.6,False,161.79999999999998,0
2229,OH,249.4,17.6,False,267.0,0
2230,NC,119.4,7.8,False,127.2,0
2231,KY,172.7,7.1,False,179.79999999999998,0
2232,ID,261.6,12.4,False,274.0,0
2233,WA,255.7,11.0,False,266.7,0
2234,WV,159.4,10.0,False,169.4,0
2235,RI,232.8,9.7,False,242.5,0
2236,KS,220.8,14.4,False,235.20000000000002,0
2237,NV,242.7,6.8,True,249.5,1
2238,NE,230.6,17.3,True,247.9,1
2239,FL,206.6,9.3,False,215.9,0
2240,WY,160.7,13.7,False,174.39999999999998,0
2241,WA,226.6,4.9,False,231.5,0
2242,CO,212.4,11.4,False,223.8,0
2243,WI,196.1,8.6,False,204.7,0
2244,KS,232.6,10.9,False,243.5,0
2245,RI,128.3,8.8,False,137.10000000000002,0
2246,MT,188.5,11.3,False,199.8,0
2247,CO,194.1,12.8,False,206.9,0
2248,CT,268.2,13.3,False,281.5,0
2249,FL,159.8,14.4,False,174.20000000000002,0
2250,VT,291.2,7.2,False,298.4,0
2251,OH,94.0,6.4,False,100.4,0
2252,NH,203.1,10.6,False,213.7,0
2253,RI,259.0,8.9,False,267.9,0
2254,FL,257.6,6.7,False,264.3,0
2255,MD,131.4,11.3,False,142.70000000000002,0
2256,WY,238.2,2.6,False,240.79999999999998,0
2257,FL,221.3,13.5,False,234.8,0
2258,TN,210.3,7.2,True,217.5,1
2259,NC,192.7,10.1,False,202.79999999999998,0
2260,IN,228.4,13.0,False,241.4,0
2261,IA,127.1,9.4,False,136.5,0
2262,WV,151.6,14.6,False,166.2,0
2263,UT,173.3,9.0,False,182.3,0
2264,GA,202.0,8.7,False,210.7,0
2265,AK,223.2,8.7,False,231.89999999999998,0
2266,UT,118.5,10.0,False,128.5,0
2267,MS,218.4,12.8,True,231.20000000000002,1
2268,AR,215.5,11.3,False,226.8,0
2269,AK,162.6,8.2,False,170.79999999999998,0
2270,AK,303.5,12.2,False,315.7,0
2271,ME,313.4,8.7,False,322.09999999999997,0
2272,WV,268.2,11.7,False,279.9,0
2273,CT,139.5,7.6,False,147.1,0
2274,GA,180.6,9.9,False,190.5,0
2275,NV,245.3,7.7,False,253.0,0
2276,VT,175.8,5.9,False,181.70000000000002,0
2277,DC,269.6,13.3,False,282.90000000000003,0
2278,TN,255.7,8.4,False,264.09999999999997,0
2279,OR,237.3,9.5,False,246.8,0
2280,MS,126.6,13.4,False,140.0,0
2281,NC,286.5,8.3,False,294.8,0
2282,CO,245.9,12.6,False,258.5,0
2283,AR,117.0,4.7,True,121.7,1
2284,PA,207.0,12.6,False,219.6,0
2285,MN,226.7,11.8,False,238.5,0
2286,NM,270.6,10.4,False,281.0,0
2287,UT,199.5,6.6,False,206.1,0
2288,NE,221.2,8.8,False,230.0,0
2289,MS,184.0,10.8,False,194.8,0
2290,NV,204.3,10.7,True,215.0,1
2291,OR,182.3,11.9,False,194.20000000000002,0
2292,VA,159.6,10.5,False,170.1,0
2293,NJ,226.7,9.1,False,235.79999999999998,0
2294,WV,220.6,7.4,False,228.0,0
2295,OR,113.3,6.6,False,119.89999999999999,0
2296,KY,198.4,10.2,False,208.6,0
2297,MO,212.6,12.9,False,225.5,0
2298,TX,148.7,8.8,False,157.5,0
2299,MN,192.7,8.0,False,200.7,0
2300,FL,223.5,8.8,False,232.3,0
2301,PA,226.0,17.0,False,243.0,0
2302,WV,233.1,11.5,False,244.6,0
2303,IN,188.2,10.1,False,198.29999999999998,0
2304,OK,127.7,11.0,False,138.7,0
2305,NE,326.0,11.1,False,337.1,0
2306,DE,264.4,6.0,False,270.4,0
2307,MI,201.7,10.9,False,212.6,0
2308,IL,178.4,12.1,False,190.5,0
2309,UT,206.1,8.9,False,215.0,0
2310,IL,215.8,13.5,False,229.3,0
2311,WA,304.2,10.8,False,315.0,0
2312,NM,310.1,9.2,False,319.3,0
2313,MD,119.1,11.5,False,130.6,0
2314,VA,207.2,11.6,False,218.79999999999998,0
2315,MT,103.8,7.0,False,110.8,0
2316,CT,213.1,12.9,False,226.0,0
2317,AL,128.1,6.3,False,134.4,0
2318,WV,190.8,11.5,False,202.3,0
2319,MO,180.8,8.7,False,189.5,0
2320,ND,166.3,11.7,False,178.0,0
2321,AR,367.7,15.5,False,383.2,0
2322,GA,269.7,10.6,False,280.3,0
2323,FL,201.7,8.2,False,209.89999999999998,0
2324,LA,214.3,7.8,True,222.10000000000002,1
2325,UT,239.9,9.8,True,249.70000000000002,1
2326,AZ,248.5,14.0,False,262.5,0
2327,NY,187.4,9.4,True,196.8,1
2328,KY,247.2,8.4,False,255.6,0
2329,AL,192.3,8.9,False,201.20000000000002,0
2330,IN,195.6,10.6,False,206.2,0
2331,IN,147.5,7.2,False,154.7,0
2332,FL,181.1,10.5,False,191.6,0
2333,NM,231.5,8.2,False,239.7,0
2334,AL,190.7,10.0,False,200.7,0
2335,MN,168.7,10.0,True,178.7,1
2336,NY,200.0,11.6,False,211.6,0
2337,MD,149.8,8.3,False,158.10000000000002,0
2338,KS,235.0,11.2,False,246.2,0
2339,WV,98.6,8.9,False,107.5,0
2340,ID,196.3,12.6,False,208.9,0
2341,LA,276.9,7.1,False,284.0,0
2342,MI,213.3,10.2,False,223.5,0
2343,TN,190.6,13.8,True,204.4,1
2344,CA,105.2,8.2,False,113.4,0
2345,FL,206.5,0.0,False,206.5,0
2346,LA,196.9,4.6,False,201.5,0
2347,IL,204.0,13.5,True,217.5,1
2348,AL,200.4,11.3,False,211.70000000000002,0
2349,CT,238.2,9.6,False,247.79999999999998,0
2350,PA,56.6,8.7,False,65.3,0
2351,TX,207.1,3.4,False,210.5,0
2352,VA,159.6,12.8,False,172.4,0
2353,MO,210.0,11.7,False,221.7,0
2354,MT,203.7,13.1,True,216.79999999999998,1
2355,ND,269.0,12.5,False,281.5,0
2356,FL,269.1,5.8,True,274.90000000000003,1
2357,WI,176.7,10.1,True,186.79999999999998,1
2358,KY,110.1,14.6,False,124.69999999999999,0
2359,MD,239.9,13.1,False,253.0,0
2360,IN,162.4,9.4,False,171.8,0
2361,MA,181.5,10.5,False,192.0,0
2362,ND,185.3,0.0,False,185.3,0
2363,VT,215.5,13.3,False,228.8,0
2364,CT,153.9,13.7,False,167.6,0
2365,VA,289.5,11.5,False,301.0,0
2366,MS,203.5,14.0,False,217.5,0
2367,AK,165.9,6.6,False,172.5,0
2368,WY,170.9,7.6,False,178.5,0
2369,NY,215.4,9.0,True,224.4,1
2370,NC,199.7,9.9,False,209.6,0
2371,IL,271.9,18.2,False,290.09999999999997,0
2372,OH,213.9,10.1,False,224.0,0
2373,RI,224.7,10.2,False,234.89999999999998,0
2374,WY,227.3,8.4,False,235.70000000000002,0
2375,OR,227.5,10.4,False,237.9,0
2376,NV,147.1,5.8,True,152.9,1
2377,ND,280.5,8.8,True,289.3,1
2378,OR,140.3,12.6,False,152.9,0
2379,ND,187.3,11.8,False,199.10000000000002,0
2380,NJ,227.2,10.1,True,237.29999999999998,1
2381,WV,230.7,7.6,False,238.29999999999998,0
2382,VA,54.0,10.9,False,64.9,0
2383,ID,199.5,9.6,False,209.1,0
2384,CT,212.8,6.4,False,219.20000000000002,0
2385,NM,240.8,13.9,False,254.70000000000002,0
2386,CT,176.0,7.4,True,183.4,1
2387,MI,189.7,9.1,True,198.79999999999998,1
2388,SC,240.5,8.9,True,249.4,1
2389,SC,170.1,10.6,True,180.7,1
2390,NY,228.2,12.2,False,240.39999999999998,0
2391,MT,205.3,10.8,False,216.10000000000002,0
2392,WY,238.6,11.0,False,249.6,0
2393,NE,163.7,8.3,False,172.0,0
2394,IN,221.9,11.2,False,233.1,0
2395,CO,298.2,14.3,False,312.5,0
2396,WY,232.0,10.6,False,242.6,0
2397,MD,148.1,13.2,True,161.29999999999998,1
2398,OK,179.4,11.5,False,190.9,0
2399,SD,116.3,11.2,False,127.5,0
2400,SC,174.1,8.4,False,182.5,0
2401,NY,183.5,11.4,True,194.9,1
2402,NY,104.9,15.3,True,120.2,1
2403,WV,171.7,13.0,False,184.7,0
2404,WA,149.7,15.5,False,165.2,0
2405,ID,129.9,6.4,True,136.3,1
2406,MN,181.7,9.2,False,190.89999999999998,0
2407,TX,214.0,13.4,True,227.4,1
2408,AZ,214.6,10.5,False,225.1,0
2409,DE,180.4,8.7,False,189.1,0
2410,CO,104.0,10.9,False,114.9,0
2411,WI,175.9,9.3,False,185.20000000000002,0
2412,WI,162.9,7.5,True,170.4,1
2413,NJ,304.3,14.8,False,319.1,0
2414,IL,190.5,6.4,False,196.9,0
2415,DC,275.9,9.0,True,284.9,1
2416,IA,175.3,11.9,False,187.20000000000002,0
2417,GA,146.7,9.3,False,156.0,0
2418,AK,262.2,11.0,False,273.2,0
2419,CA,207.1,8.9,True,216.0,1
2420,MN,154.4,11.6,True,166.0,1
2421,CO,177.3,10.9,True,188.20000000000002,1
2422,KY,184.7,15.2,False,199.89999999999998,0
2423,SC,73.2,3.7,False,76.9,0
2424,MT,157.4,6.4,False,163.8,0
2425,KY,187.5,8.6,False,196.1,0
2426,WV,253.5,13.1,False,266.6,0
2427,ID,229.0,9.5,False,238.5,0
2428,MN,212.0,11.3,True,223.3,1
2429,MA,233.0,10.0,False,243.0,0
2430,MD,199.7,15.6,False,215.29999999999998,0
2431,SD,196.5,10.2,False,206.7,0
2432,PA,182.1,13.3,True,195.4,1
2433,KY,168.4,12.1,False,180.5,0
2434,ID,176.3,11.3,False,187.60000000000002,0
2435,NY,193.9,10.3,False,204.20000000000002,0
2436,NM,162.6,13.3,False,175.9,0
2437,CA,321.2,8.3,True,329.5,1
2438,ID,192.0,11.0,False,203.0,0
2439,WY,198.9,14.6,False,213.5,0
2440,NM,176.1,7.0,False,183.1,0
2441,HI,227.4,12.1,False,239.5,0
2442,ID,286.7,4.7,False,291.4,0
2443,NC,188.1,11.0,False,199.1,0
2444,TX,127.1,9.7,False,136.79999999999998,0
2445,GA,151.2,11.6,False,162.79999999999998,0
2446,AL,210.8,11.6,False,222.4,0
2447,ME,220.6,12.9,False,233.5,0
2448,VA,142.2,13.8,False,156.0,0
2449,ID,198.5,7.6,False,206.1,0
2450,NY,255.8,11.9,False,267.7,0
2451,NC,174.2,10.7,True,184.89999999999998,1
2452,OH,64.2,13.7,False,77.9,0
2453,HI,165.0,10.0,False,175.0,0
2454,DC,229.7,9.7,False,239.39999999999998,0
2455,TN,157.6,7.1,False,164.7,0
2456,VT,203.1,10.4,False,213.5,0
2457,MD,220.3,12.2,False,232.5,0
2458,LA,293.9,8.8,False,302.7,0
2459,HI,221.5,14.7,False,236.2,0
2460,FL,240.0,9.8,False,249.8,0
2461,WY,188.2,11.5,False,199.7,0
2462,NE,171.0,10.9,False,181.9,0
2463,WY,231.5,10.1,False,241.6,0
2464,OR,174.4,9.4,False,183.8,0
2465,IN,193.8,8.3,False,202.10000000000002,0
2466,MD,253.6,10.5,False,264.1,0
2467,TN,180.8,7.7,False,188.5,0
2468,WV,213.6,4.3,True,217.9,1
2469,WA,197.9,8.3,False,206.20000000000002,0
2470,MS,201.1,5.6,False,206.7,0
2471,OH,191.1,7.4,False,198.5,0
